	key	Page Links	Titles	Gender	IsDeleted
391	Wikipedia:Articles for deletion/Log/2019 June 7	https://en.wikipedia.org/wiki/Dulcie_Younger	Dulcie Younger	Female	False
392	Wikipedia:Articles for deletion/Log/2019 June 7	https://en.wikipedia.org/wiki/Dremo	Dremo	Male	False
393	Wikipedia:Articles for deletion/Log/2019 June 7	https://en.wikipedia.org/wiki/Jessica_Dettmann	Jessica Dettmann	Female	False
394	Wikipedia:Articles for deletion/Log/2019 June 7	https://en.wikipedia.org/wiki/Pete_Lowe	Pete Lowe	Male	False
395	Wikipedia:Articles for deletion/Log/2019 June 7	https://en.wikipedia.org/wiki/Christopher_Walter_Waitt	Christopher Walter Waitt	Male	False
396	Wikipedia:Articles for deletion/Log/2019 June 7	https://en.wikipedia.org/wiki/Sandeep_Ranade	Sandeep Ranade	Male	False
397	Wikipedia:Articles for deletion/Log/2019 June 7	https://en.wikipedia.org/wiki/Art_Musings	Art Musings	Unknown	False
398	Wikipedia:Articles for deletion/Log/2019 June 7	https://en.wikipedia.org/wiki/Sanity_(demogroup)	Sanity (demogroup)	Male	False
399	Wikipedia:Articles for deletion/Log/2019 June 7	https://en.wikipedia.org/wiki/Joint_Baltic_Committee_of_Sydney	Joint Baltic Committee of Sydney	Unknown	False
400	Wikipedia:Articles for deletion/Log/2019 June 7	https://en.wikipedia.org/wiki/NZXT	NZXT	Unknown	False
401	Wikipedia:Articles for deletion/Log/2019 June 7	https://en.wikipedia.org/wiki/2019_Dubai_Bus_Crash	2019 Dubai Bus Crash	Unknown	False
402	Wikipedia:Articles for deletion/Log/2019 June 7	https://en.wikipedia.org/wiki/W._Jeffrey_Brown	W. Jeffrey Brown	Male	False
403	Wikipedia:Articles for deletion/Log/2019 June 7	https://en.wikipedia.org/wiki/Aashik_Aawara	Aashik Aawara	Unknown	False
404	Wikipedia:Articles for deletion/Log/2019 June 7	https://en.wikipedia.org/wiki/Mobina_Nejad	Mobina Nejad	Female	False
405	Wikipedia:Articles for deletion/Log/2019 June 7	https://en.wikipedia.org/wiki/K._N._Rao	K. N. Rao	Male	False
406	Wikipedia:Articles for deletion/Log/2019 June 7	https://en.wikipedia.org/wiki/Le_R%C3%AAve_de_Tiya	Le Rêve de Tiya	Female	False
407	Wikipedia:Articles for deletion/Log/2019 June 7	https://en.wikipedia.org/wiki/List_of_fictional_half-angels	List of fictional half-angels	Unknown	False
408	Wikipedia:Articles for deletion/Log/2019 June 7	https://en.wikipedia.org/wiki/Mike_Schreiber	Mike Schreiber	Male	False
409	Wikipedia:Articles for deletion/Log/2019 June 7	https://en.wikipedia.org/wiki/XPower%2B%2B	XPower++	Unknown	False
410	Wikipedia:Articles for deletion/Log/2019 June 7	https://en.wikipedia.org/wiki/Macau_order_of_precedence	Macau order of precedence	Unknown	False
411	Wikipedia:Articles for deletion/Log/2019 June 7	https://en.wikipedia.org/wiki/Chavez_family_of_New_Mexico	Chavez family of New Mexico	Unknown	False
412	Wikipedia:Articles for deletion/Log/2019 June 7	https://en.wikipedia.org/wiki/Nonso_Amadi	Nonso Amadi	Male	False
413	Wikipedia:Articles for deletion/Log/2019 June 1	https://en.wikipedia.org/w/index.php?title=Sapphire_Partners&action=edit&redlink=1	Sapphire Partners (page does not exist)	Unknown	True
414	Wikipedia:Articles for deletion/Log/2019 June 1	https://en.wikipedia.org/wiki/Secure_units_for_children	Secure units for children	Unknown	False
415	Wikipedia:Articles for deletion/Log/2019 June 1	https://en.wikipedia.org/w/index.php?title=Prison_handball&action=edit&redlink=1	Prison handball (page does not exist)	Unknown	True
416	Wikipedia:Articles for deletion/Log/2019 June 1	https://en.wikipedia.org/wiki/Labia_Theatre	Labia Theatre	Female	False
417	Wikipedia:Articles for deletion/Log/2019 June 1	https://en.wikipedia.org/wiki/John_Michael_Graham	John Michael Graham	Male	False
418	Wikipedia:Articles for deletion/Log/2019 June 1	https://en.wikipedia.org/w/index.php?title=Railroad_nicknames&action=edit&redlink=1	Railroad nicknames (page does not exist)	Unknown	True
419	Wikipedia:Articles for deletion/Log/2019 June 1	https://en.wikipedia.org/w/index.php?title=Mike_Duggan_(Canadian_politician)&action=edit&redlink=1	Mike Duggan (Canadian politician) (page does not exist)	Unknown	True
420	Wikipedia:Articles for deletion/Log/2019 June 1	https://en.wikipedia.org/wiki/Zuleika_(given_name)	Zuleika (given name)	Unknown	False
421	Wikipedia:Articles for deletion/Log/2019 June 1	https://en.wikipedia.org/wiki/Wendy_Corsi_Staub	Wendy Corsi Staub	Female	False
422	Wikipedia:Articles for deletion/Log/2019 June 1	https://en.wikipedia.org/w/index.php?title=Aaron_Saltzman&action=edit&redlink=1	Aaron Saltzman (page does not exist)	Unknown	True
423	Wikipedia:Articles for deletion/Log/2019 June 1	https://en.wikipedia.org/w/index.php?title=Luke_(Danish_band)&action=edit&redlink=1	Luke (Danish band) (page does not exist)	Unknown	True
424	Wikipedia:Articles for deletion/Log/2019 June 1	https://en.wikipedia.org/w/index.php?title=Dalton_Sawyer&action=edit&redlink=1	Dalton Sawyer (page does not exist)	Unknown	True
425	Wikipedia:Articles for deletion/Log/2019 June 1	https://en.wikipedia.org/w/index.php?title=Kasem_bin_Abubakar&action=edit&redlink=1	Kasem bin Abubakar (page does not exist)	Unknown	True
426	Wikipedia:Articles for deletion/Log/2019 June 1	https://en.wikipedia.org/w/index.php?title=TechVibes&action=edit&redlink=1	TechVibes (page does not exist)	Unknown	True
427	Wikipedia:Articles for deletion/Log/2019 June 1	https://en.wikipedia.org/wiki/Timbuktu_Chronicles	Timbuktu Chronicles	Unknown	False
428	Wikipedia:Articles for deletion/Log/2019 June 1	https://en.wikipedia.org/w/index.php?title=Anuj_Saini&action=edit&redlink=1	Anuj Saini (page does not exist)	Unknown	True
429	Wikipedia:Articles for deletion/Log/2019 June 1	https://en.wikipedia.org/w/index.php?title=Ram_Chadha&action=edit&redlink=1	Ram Chadha (page does not exist)	Unknown	True
430	Wikipedia:Articles for deletion/Log/2019 June 1	https://en.wikipedia.org/w/index.php?title=Jianping_Ge&action=edit&redlink=1	Jianping Ge (page does not exist)	Unknown	True
431	Wikipedia:Articles for deletion/Log/2019 June 1	https://en.wikipedia.org/w/index.php?title=Ole_Morten_Furseth&action=edit&redlink=1	Ole Morten Furseth (page does not exist)	Unknown	True
432	Wikipedia:Articles for deletion/Log/2019 June 1	https://en.wikipedia.org/w/index.php?title=Tom%C3%A1%C5%A1_Marcinek&action=edit&redlink=1	Tomáš Marcinek (page does not exist)	Unknown	True
433	Wikipedia:Articles for deletion/Log/2019 June 1	https://en.wikipedia.org/w/index.php?title=Rumble_(website)&action=edit&redlink=1	Rumble (website) (page does not exist)	Unknown	True
434	Wikipedia:Articles for deletion/Log/2019 June 1	https://en.wikipedia.org/wiki/RMSP_16_railway_station,_Melbourne	RMSP 16 railway station, Melbourne	Unknown	False
435	Wikipedia:Articles for deletion/Log/2019 June 1	https://en.wikipedia.org/w/index.php?title=Alexis_Green&action=edit&redlink=1	Alexis Green (page does not exist)	Unknown	True
436	Wikipedia:Articles for deletion/Log/2019 June 1	https://en.wikipedia.org/wiki/Nike-Orion	Nike-Orion	Unknown	False
437	Wikipedia:Articles for deletion/Log/2019 June 1	https://en.wikipedia.org/wiki/Digital_addict	Digital addict	Male	False
438	Wikipedia:Articles for deletion/Log/2019 June 1	https://en.wikipedia.org/wiki/Customer_lifecycle_management	Customer lifecycle management	Unknown	False
439	Wikipedia:Articles for deletion/Log/2019 June 1	https://en.wikipedia.org/w/index.php?title=Ana_Cukic&action=edit&redlink=1	Ana Cukic (page does not exist)	Unknown	True
440	Wikipedia:Articles for deletion/Log/2019 June 1	https://en.wikipedia.org/w/index.php?title=Naira_Marley&action=edit&redlink=1	Naira Marley (page does not exist)	Unknown	True
441	Wikipedia:Articles for deletion/Log/2019 June 1	https://en.wikipedia.org/wiki/Alyssa_Giannetti	Alyssa Giannetti	Female	False
442	Wikipedia:Articles for deletion/Log/2019 June 1	https://en.wikipedia.org/wiki/Kelly_Gould	Kelly Gould	Female	False
443	Wikipedia:Articles for deletion/Log/2019 June 1	https://en.wikipedia.org/wiki/Emma_Chamberlain	Emma Chamberlain	Female	False
444	Wikipedia:Articles for deletion/Log/2019 June 1	https://en.wikipedia.org/wiki/List_of_Roman_Catholic_dioceses_in_the_Dominican_Republic_by_name	List of Roman Catholic dioceses in the Dominican Republic by name	Unknown	False
445	Wikipedia:Articles for deletion/Log/2019 June 1	https://en.wikipedia.org/w/index.php?title=List_of_Roman_Catholic_dioceses_in_Albania_by_name&action=edit&redlink=1	List of Roman Catholic dioceses in Albania by name (page does not exist)	Unknown	True
446	Wikipedia:Articles for deletion/Log/2019 June 1	https://en.wikipedia.org/wiki/List_of_Roman_Catholic_dioceses_in_Bangladesh_by_name	List of Roman Catholic dioceses in Bangladesh by name	Unknown	False
447	Wikipedia:Articles for deletion/Log/2019 June 1	https://en.wikipedia.org/w/index.php?title=Galactic_Commons&action=edit&redlink=1	Galactic Commons (page does not exist)	Unknown	True
448	Wikipedia:Articles for deletion/Log/2019 June 1	https://en.wikipedia.org/wiki/Nail_H._Ibragimov	Nail H. Ibragimov	Male	False
449	Wikipedia:Articles for deletion/Log/2019 June 1	https://en.wikipedia.org/w/index.php?title=OneClass&action=edit&redlink=1	OneClass (page does not exist)	Unknown	True
450	Wikipedia:Articles for deletion/Log/2019 June 1	https://en.wikipedia.org/w/index.php?title=Polaris_Rose&action=edit&redlink=1	Polaris Rose (page does not exist)	Unknown	True
451	Wikipedia:Articles for deletion/Log/2019 June 1	https://en.wikipedia.org/w/index.php?title=Tommy_Demenkoff&action=edit&redlink=1	Tommy Demenkoff (page does not exist)	Unknown	True
452	Wikipedia:Articles for deletion/Log/2019 June 1	https://en.wikipedia.org/w/index.php?title=Nita_Mistry_(actress)&action=edit&redlink=1	Nita Mistry (actress) (page does not exist)	Unknown	True
453	Wikipedia:Articles for deletion/Log/2019 June 1	https://en.wikipedia.org/w/index.php?title=Megan_Pormer&action=edit&redlink=1	Megan Pormer (page does not exist)	Unknown	True
454	Wikipedia:Articles for deletion/Log/2019 June 1	https://en.wikipedia.org/w/index.php?title=Amanda_Mustard&action=edit&redlink=1	Amanda Mustard (page does not exist)	Unknown	True
455	Wikipedia:Articles for deletion/Log/2019 June 1	https://en.wikipedia.org/w/index.php?title=Care_Divas&action=edit&redlink=1	Care Divas (page does not exist)	Unknown	True
456	Wikipedia:Articles for deletion/Log/2019 June 1	https://en.wikipedia.org/w/index.php?title=German_Institute_of_Food_Technologies&action=edit&redlink=1	German Institute of Food Technologies (page does not exist)	Unknown	True
457	Wikipedia:Articles for deletion/Log/2019 June 1	https://en.wikipedia.org/w/index.php?title=Twenty-Five_(solitaire)&action=edit&redlink=1	Twenty-Five (solitaire) (page does not exist)	Unknown	True
458	Wikipedia:Articles for deletion/Log/2019 June 1	https://en.wikipedia.org/w/index.php?title=The_Gentleman%27s_Review&action=edit&redlink=1	The Gentleman's Review (page does not exist)	Unknown	True
459	Wikipedia:Articles for deletion/Log/2019 June 1	https://en.wikipedia.org/wiki/Richard_Connell_(disambiguation)	Richard Connell (disambiguation)	Unknown	False
460	Wikipedia:Articles for deletion/Log/2019 June 2	https://en.wikipedia.org/wiki/Anna_Nechaeva	Anna Nechaeva	Female	False
461	Wikipedia:Articles for deletion/Log/2019 June 2	https://en.wikipedia.org/w/index.php?title=Daniel_C._Mitchell&action=edit&redlink=1	Daniel C. Mitchell (page does not exist)	Unknown	True
462	Wikipedia:Articles for deletion/Log/2019 June 2	https://en.wikipedia.org/w/index.php?title=Kinsey_Wolanski&action=edit&redlink=1	Kinsey Wolanski (page does not exist)	Unknown	True
463	Wikipedia:Articles for deletion/Log/2019 June 2	https://en.wikipedia.org/wiki/Sherwood_Smith	Sherwood Smith	Female	False
464	Wikipedia:Articles for deletion/Log/2019 June 2	https://en.wikipedia.org/w/index.php?title=Samuel_David_Mendelssohn&action=edit&redlink=1	Samuel David Mendelssohn (page does not exist)	Unknown	True
465	Wikipedia:Articles for deletion/Log/2019 June 2	https://en.wikipedia.org/w/index.php?title=Barry_J._Gillis&action=edit&redlink=1	Barry J. Gillis (page does not exist)	Unknown	True
466	Wikipedia:Articles for deletion/Log/2019 June 2	https://en.wikipedia.org/w/index.php?title=Shiraz_derby&action=edit&redlink=1	Shiraz derby (page does not exist)	Unknown	True
467	Wikipedia:Articles for deletion/Log/2019 June 2	https://en.wikipedia.org/wiki/2019_Hub_accident	2019 Hub accident	Unknown	False
468	Wikipedia:Articles for deletion/Log/2019 June 2	https://en.wikipedia.org/wiki/Fil_Bo_Riva	Fil Bo Riva	Male	False
469	Wikipedia:Articles for deletion/Log/2019 June 2	https://en.wikipedia.org/wiki/Vayyar	Vayyar	Unknown	False
470	Wikipedia:Articles for deletion/Log/2019 June 2	https://en.wikipedia.org/w/index.php?title=We%27re_Not_Here&action=edit&redlink=1	We're Not Here (page does not exist)	Unknown	True
471	Wikipedia:Articles for deletion/Log/2019 June 2	https://en.wikipedia.org/w/index.php?title=Pachlegaonkar_Maharaj&action=edit&redlink=1	Pachlegaonkar Maharaj (page does not exist)	Unknown	True
472	Wikipedia:Articles for deletion/Log/2019 June 2	https://en.wikipedia.org/w/index.php?title=Michel_Claudet&action=edit&redlink=1	Michel Claudet (page does not exist)	Unknown	True
473	Wikipedia:Articles for deletion/Log/2019 June 2	https://en.wikipedia.org/w/index.php?title=Surinder_Sunar&action=edit&redlink=1	Surinder Sunar (page does not exist)	Unknown	True
474	Wikipedia:Articles for deletion/Log/2019 June 2	https://en.wikipedia.org/w/index.php?title=Ghost_Lights_(band)&action=edit&redlink=1	Ghost Lights (band) (page does not exist)	Unknown	True
475	Wikipedia:Articles for deletion/Log/2019 June 2	https://en.wikipedia.org/w/index.php?title=Speed_Records_(Record_Label)&action=edit&redlink=1	Speed Records (Record Label) (page does not exist)	Unknown	True
476	Wikipedia:Articles for deletion/Log/2019 June 2	https://en.wikipedia.org/wiki/Public_execution_in_D%C4%99bica	Public execution in Dębica	Male	False
477	Wikipedia:Articles for deletion/Log/2019 June 2	https://en.wikipedia.org/wiki/List_of_fictional_diaries	List of fictional diaries	Female	False
478	Wikipedia:Articles for deletion/Log/2019 June 2	https://en.wikipedia.org/wiki/List_of_largest_Chinese_companies	List of largest Chinese companies	Unknown	False
479	Wikipedia:Articles for deletion/Log/2019 June 2	https://en.wikipedia.org/wiki/Communist_Party_(Switzerland)	Communist Party (Switzerland)	Unknown	False
480	Wikipedia:Articles for deletion/Log/2019 June 2	https://en.wikipedia.org/w/index.php?title=Hedonistic_Imperative&action=edit&redlink=1	Hedonistic Imperative (page does not exist)	Unknown	True
481	Wikipedia:Articles for deletion/Log/2019 June 2	https://en.wikipedia.org/w/index.php?title=Omar_Al_Mohammed&action=edit&redlink=1	Omar Al Mohammed (page does not exist)	Unknown	True
482	Wikipedia:Articles for deletion/Log/2019 June 2	https://en.wikipedia.org/wiki/Google_Glass_breastfeeding_app_trial	Google Glass breastfeeding app trial	Female	False
483	Wikipedia:Articles for deletion/Log/2019 June 2	https://en.wikipedia.org/wiki/Marcin_Urynowicz	Marcin Urynowicz	Male	False
484	Wikipedia:Articles for deletion/Log/2019 June 2	https://en.wikipedia.org/w/index.php?title=Odero_Peter_Otieno&action=edit&redlink=1	Odero Peter Otieno (page does not exist)	Unknown	True
485	Wikipedia:Articles for deletion/Log/2019 June 2	https://en.wikipedia.org/wiki/Alessandro_Perissinotto	Alessandro Perissinotto	Male	False
486	Wikipedia:Articles for deletion/Log/2019 June 2	https://en.wikipedia.org/wiki/Woman_in_Black_(supernatural)	Woman in Black (supernatural)	Female	False
487	Wikipedia:Articles for deletion/Log/2019 June 2	https://en.wikipedia.org/w/index.php?title=Kristen_E._Broady&action=edit&redlink=1	Kristen E. Broady (page does not exist)	Unknown	True
488	Wikipedia:Articles for deletion/Log/2019 June 2	https://en.wikipedia.org/wiki/Allan_Grogan	Allan Grogan	Male	False
489	Wikipedia:Articles for deletion/Log/2019 June 2	https://en.wikipedia.org/w/index.php?title=Fallon_(actress)&action=edit&redlink=1	Fallon (actress) (page does not exist)	Unknown	True
490	Wikipedia:Articles for deletion/Log/2019 June 2	https://en.wikipedia.org/w/index.php?title=Kristin_Rogers_Brown&action=edit&redlink=1	Kristin Rogers Brown (page does not exist)	Unknown	True
491	Wikipedia:Articles for deletion/Log/2019 June 2	https://en.wikipedia.org/w/index.php?title=Mou_Rong_(Tang_dynasty)&action=edit&redlink=1	Mou Rong (Tang dynasty) (page does not exist)	Unknown	True
492	Wikipedia:Articles for deletion/Log/2019 June 2	https://en.wikipedia.org/w/index.php?title=Cameron_Chastain&action=edit&redlink=1	Cameron Chastain (page does not exist)	Unknown	True
493	Wikipedia:Articles for deletion/Log/2019 June 3	https://en.wikipedia.org/wiki/Pamela_St._John	Pamela St. John	Female	False
494	Wikipedia:Articles for deletion/Log/2019 June 3	https://en.wikipedia.org/wiki/Melissa_Miles_McCarter	Melissa Miles McCarter	Female	False
495	Wikipedia:Articles for deletion/Log/2019 June 3	https://en.wikipedia.org/wiki/Sandeep_Kishore	Sandeep Kishore	Male	False
496	Wikipedia:Articles for deletion/Log/2019 June 3	https://en.wikipedia.org/wiki/Zonayed_Saki	Zonayed Saki	Male	False
497	Wikipedia:Articles for deletion/Log/2019 June 3	https://en.wikipedia.org/wiki/Diospyros_ebonasea	Diospyros ebonasea	Unknown	False
498	Wikipedia:Articles for deletion/Log/2019 June 3	https://en.wikipedia.org/wiki/It_Happened_%27That_Night%27	It Happened 'That Night'	Female	False
499	Wikipedia:Articles for deletion/Log/2019 June 3	https://en.wikipedia.org/wiki/In_the_Eye_Abides_the_Heart	In the Eye Abides the Heart	Female	False
500	Wikipedia:Articles for deletion/Log/2019 June 3	https://en.wikipedia.org/wiki/Olawoyin_Olasunkanmi	Olawoyin Olasunkanmi	Male	False
501	Wikipedia:Articles for deletion/Log/2019 June 3	https://en.wikipedia.org/wiki/Ali_Malkawi	Ali Malkawi	Male	False
502	Wikipedia:Articles for deletion/Log/2019 June 3	https://en.wikipedia.org/wiki/Terry_Kyan	Terry Kyan	Unknown	False
503	Wikipedia:Articles for deletion/Log/2019 June 3	https://en.wikipedia.org/w/index.php?title=Colter_Johnson&action=edit&redlink=1	Colter Johnson (page does not exist)	Unknown	True
504	Wikipedia:Articles for deletion/Log/2019 June 3	https://en.wikipedia.org/w/index.php?title=Kyan_Laslett_O%27Brien&action=edit&redlink=1	Kyan Laslett O'Brien (page does not exist)	Unknown	True
505	Wikipedia:Articles for deletion/Log/2019 June 3	https://en.wikipedia.org/w/index.php?title=Sarah_Jane_Hamilton&action=edit&redlink=1	Sarah Jane Hamilton (page does not exist)	Unknown	True
506	Wikipedia:Articles for deletion/Log/2019 June 3	https://en.wikipedia.org/w/index.php?title=Aswar_Rahman&action=edit&redlink=1	Aswar Rahman (page does not exist)	Unknown	True
507	Wikipedia:Articles for deletion/Log/2019 June 3	https://en.wikipedia.org/w/index.php?title=Jenteal&action=edit&redlink=1	Jenteal (page does not exist)	Unknown	True
508	Wikipedia:Articles for deletion/Log/2019 June 3	https://en.wikipedia.org/wiki/Lisa_Marie_Abato	Lisa Marie Abato	Female	False
509	Wikipedia:Articles for deletion/Log/2019 June 3	https://en.wikipedia.org/w/index.php?title=Brooke_Skye&action=edit&redlink=1	Brooke Skye (page does not exist)	Unknown	True
510	Wikipedia:Articles for deletion/Log/2019 June 3	https://en.wikipedia.org/wiki/Chanel_Santini	Chanel Santini	Female	False
511	Wikipedia:Articles for deletion/Log/2019 June 3	https://en.wikipedia.org/w/index.php?title=Vicki_Richter&action=edit&redlink=1	Vicki Richter (page does not exist)	Unknown	True
512	Wikipedia:Articles for deletion/Log/2019 June 3	https://en.wikipedia.org/wiki/Coalition_of_Parent_Support	Coalition of Parent Support	Unknown	False
513	Wikipedia:Articles for deletion/Log/2019 June 3	https://en.wikipedia.org/wiki/The_Snakes_(psychobilly_band)	The Snakes (psychobilly band)	Male	False
514	Wikipedia:Articles for deletion/Log/2019 June 3	https://en.wikipedia.org/w/index.php?title=Into_the_Black_(EP)&action=edit&redlink=1	Into the Black (EP) (page does not exist)	Unknown	True
515	Wikipedia:Articles for deletion/Log/2019 June 3	https://en.wikipedia.org/wiki/Black_Day_(Nepal)	Black Day (Nepal)	Unknown	False
516	Wikipedia:Articles for deletion/Log/2019 June 3	https://en.wikipedia.org/wiki/Game_show_(disambiguation)	Game show (disambiguation)	Unknown	False
517	Wikipedia:Articles for deletion/Log/2019 June 3	https://en.wikipedia.org/wiki/Hugh_McDermott_(police_officer)	Hugh McDermott (police officer)	Male	False
518	Wikipedia:Articles for deletion/Log/2019 June 3	https://en.wikipedia.org/w/index.php?title=Samantha_dishman&action=edit&redlink=1	Samantha dishman (page does not exist)	Unknown	True
519	Wikipedia:Articles for deletion/Log/2019 June 3	https://en.wikipedia.org/wiki/Ashley_Liao	Ashley Liao	Female	False
520	Wikipedia:Articles for deletion/Log/2019 June 3	https://en.wikipedia.org/wiki/Kendr%C3%A9_Berry	Kendré Berry	Male	False
521	Wikipedia:Articles for deletion/Log/2019 June 3	https://en.wikipedia.org/wiki/Nepal_Tribune_Media	Nepal Tribune Media	Unknown	False
522	Wikipedia:Articles for deletion/Log/2019 June 3	https://en.wikipedia.org/w/index.php?title=Nishat_Nawar_Salwa&action=edit&redlink=1	Nishat Nawar Salwa (page does not exist)	Unknown	True
523	Wikipedia:Articles for deletion/Log/2019 June 3	https://en.wikipedia.org/wiki/Data_Design_Interactive	Data Design Interactive	Unknown	False
524	Wikipedia:Articles for deletion/Log/2019 June 3	https://en.wikipedia.org/wiki/Currencies_Direct	Currencies Direct	Unknown	False
525	Wikipedia:Articles for deletion/Log/2019 June 3	https://en.wikipedia.org/wiki/Intellectual_dark_web	Intellectual dark web	Male	False
526	Wikipedia:Articles for deletion/Log/2019 June 3	https://en.wikipedia.org/wiki/Dr._Supratim_Akaash_Paul	Dr. Supratim Akaash Paul	Male	False
527	Wikipedia:Articles for deletion/Log/2019 June 3	https://en.wikipedia.org/wiki/Toranjestan_Soroush	Toranjestan Soroush	Unknown	False
528	Wikipedia:Articles for deletion/Log/2019 June 3	https://en.wikipedia.org/wiki/L%27albatros_(poem)	L'albatros (poem)	Male	False
529	Wikipedia:Articles for deletion/Log/2019 June 3	https://en.wikipedia.org/w/index.php?title=Jesse_Gabrielle&action=edit&redlink=1	Jesse Gabrielle (page does not exist)	Unknown	True
530	Wikipedia:Articles for deletion/Log/2019 June 3	https://en.wikipedia.org/wiki/Korean_spelling_alphabet	Korean spelling alphabet	Unknown	False
531	Wikipedia:Articles for deletion/Log/2019 June 3	https://en.wikipedia.org/wiki/AceVPN	AceVPN	Unknown	False
532	Wikipedia:Articles for deletion/Log/2019 June 3	https://en.wikipedia.org/wiki/Nirali_Kartik	Nirali Kartik	Female	False
533	Wikipedia:Articles for deletion/Log/2019 June 3	https://en.wikipedia.org/wiki/Weedon_Pinkney_Priory	Weedon Pinkney Priory	Male	False
534	Wikipedia:Articles for deletion/Log/2019 June 3	https://en.wikipedia.org/w/index.php?title=Erick_Opoku&action=edit&redlink=1	Erick Opoku (page does not exist)	Unknown	True
535	Wikipedia:Articles for deletion/Log/2019 June 3	https://en.wikipedia.org/wiki/Antonio_Zamora	Antonio Zamora	Male	False
536	Wikipedia:Articles for deletion/Log/2019 June 3	https://en.wikipedia.org/wiki/Tmbax	Tmbax	Male	False
537	Wikipedia:Articles for deletion/Log/2019 June 3	https://en.wikipedia.org/wiki/Virtual_studio	Virtual studio	Unknown	False
538	Wikipedia:Articles for deletion/Log/2019 June 3	https://en.wikipedia.org/w/index.php?title=All-time_K-W_United_FC_roster&action=edit&redlink=1	All-time K-W United FC roster (page does not exist)	Unknown	True
539	Wikipedia:Articles for deletion/Log/2019 June 3	https://en.wikipedia.org/wiki/Oluwafunmilayo_Oni	Oluwafunmilayo Oni	Female	False
540	Wikipedia:Articles for deletion/Log/2019 June 3	https://en.wikipedia.org/w/index.php?title=Ashlee_Nyathi&action=edit&redlink=1	Ashlee Nyathi (page does not exist)	Unknown	True
541	Wikipedia:Articles for deletion/Log/2019 June 3	https://en.wikipedia.org/wiki/Milin_Dokthian	Milin Dokthian	Female	False
542	Wikipedia:Articles for deletion/Log/2019 June 3	https://en.wikipedia.org/wiki/James_Byrd_(guitarist)	James Byrd (guitarist)	Male	False
543	Wikipedia:Articles for deletion/Log/2019 June 3	https://en.wikipedia.org/w/index.php?title=Leadstart_Publishing_Pvt_Ltd&action=edit&redlink=1	Leadstart Publishing Pvt Ltd (page does not exist)	Unknown	True
544	Wikipedia:Articles for deletion/Log/2019 June 3	https://en.wikipedia.org/wiki/Sab_Kichu_Bhene_Pare	Sab Kichu Bhene Pare	Unknown	False
545	Wikipedia:Articles for deletion/Log/2019 June 3	https://en.wikipedia.org/wiki/Denice_Klarskov	Denice Klarskov	Female	False
546	Wikipedia:Articles for deletion/Log/2019 June 3	https://en.wikipedia.org/wiki/International_Conference_on_Spectroscopic_Ellipsometry	International Conference on Spectroscopic Ellipsometry	Unknown	False
547	Wikipedia:Articles for deletion/Log/2019 June 3	https://en.wikipedia.org/wiki/Driving_to_Geronimo%27s_Grave_and_Other_Stories	Driving to Geronimo's Grave and Other Stories	Male	False
548	Wikipedia:Articles for deletion/Log/2019 June 3	https://en.wikipedia.org/wiki/Ballyholme_Primary_School	Ballyholme Primary School	Male	False
549	Wikipedia:Articles for deletion/Log/2019 June 3	https://en.wikipedia.org/wiki/IndiMusic_TV	IndiMusic TV	Unknown	False
550	Wikipedia:Articles for deletion/Log/2019 June 3	https://en.wikipedia.org/w/index.php?title=Michael_van_Holst&action=edit&redlink=1	Michael van Holst (page does not exist)	Unknown	True
551	Wikipedia:Articles for deletion/Log/2019 June 3	https://en.wikipedia.org/wiki/Sandile_Mahlangu	Sandile Mahlangu	Male	False
552	Wikipedia:Articles for deletion/Log/2019 June 3	https://en.wikipedia.org/wiki/ReMarkable	ReMarkable	Unknown	False
553	Wikipedia:Articles for deletion/Log/2019 June 3	https://en.wikipedia.org/wiki/The_Groundswell_Effect_(Business)	The Groundswell Effect (Business)	Unknown	False
554	Wikipedia:Articles for deletion/Log/2019 June 3	https://en.wikipedia.org/wiki/Rebecca_Grant_(political_expert)	Rebecca Grant (political expert)	Female	False
555	Wikipedia:Articles for deletion/Log/2019 June 3	https://en.wikipedia.org/w/index.php?title=Clown_world&action=edit&redlink=1	Clown world (page does not exist)	Unknown	True
556	Wikipedia:Articles for deletion/Log/2019 June 3	https://en.wikipedia.org/w/index.php?title=Evan_Price_(Canadian_Politician)&action=edit&redlink=1	Evan Price (Canadian Politician) (page does not exist)	Unknown	True
557	Wikipedia:Articles for deletion/Log/2019 June 3	https://en.wikipedia.org/wiki/Tabou_(film)	Tabou (film)	Female	False
558	Wikipedia:Articles for deletion/Log/2019 June 3	https://en.wikipedia.org/wiki/Die_Hel_(film)	Die Hel (film)	Male	False
559	Wikipedia:Articles for deletion/Log/2019 June 3	https://en.wikipedia.org/wiki/The_JoJo_%26_BowBow_Show_Show	The JoJo & BowBow Show Show	Female	False
560	Wikipedia:Articles for deletion/Log/2019 June 3	https://en.wikipedia.org/wiki/Ibo,_o_sangue_do_sil%C3%AAncio	Ibo, o sangue do silêncio	Unknown	False
561	Wikipedia:Articles for deletion/Log/2019 June 3	https://en.wikipedia.org/w/index.php?title=Angela_Campanella&action=edit&redlink=1	Angela Campanella (page does not exist)	Unknown	True
562	Wikipedia:Articles for deletion/Log/2019 June 3	https://en.wikipedia.org/wiki/Secrets_of_Investigation	Secrets of Investigation	Female	False
